year	month	day	hour	minute	second	x	y	z	ref_vec_x	ref_vec_y	ref_vec_z	rotation_11	rotation_12	rotation_13	rotation_21	rotation_22	rotation_23	rotation_31	rotation_32	rotation_33	mic1_x	mic1_y	mic1_z	mic2_x	mic2_y	mic2_z	mic3_x	mic3_y	mic3_z	mic4_x	mic4_y	mic4_z
2017	1	26	12	25	41.298	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.307	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.314	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.323	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.331	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.34	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.348	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.356	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.365	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.373	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.381	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.39	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.398	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.406	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.415	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.429	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.431	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.445	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.448	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.462	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.465	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.479	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.481	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.489	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.498	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.506	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.514	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.529	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.532	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.545	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.548	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.562	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.565	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.579	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.596	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.596	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.612	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.612	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.614	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.623	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.631	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.646	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.649	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
2017	1	26	12	25	41.662	1.6370253541	0.327562822855	1.35717451006	-0.999915072311081	0.0100276204712224	0.00832436140563186	0.0101018221727467	-0.999915072311081	0.00823415775393296	0.999909188091496	0.0100276204712224	-0.00900346588210821	0.00892013222970197	0.00832436140563186	0.999925565353838	1.63623236105944	0.249069951589818	1.35647427967997	1.64523159671024	0.248979703005577	1.35639936042732	1.63781834714056	0.406055694120182	1.35787474044003	1.64681758279136	0.405965445535941	1.35779982118738
