year	month	day	hour	minute	second	valid_flag
2017	1	26	11	3	57.969	1
2017	1	26	11	3	57.972	1
2017	1	26	11	3	57.986	1
2017	1	26	11	3	57.988	1
2017	1	26	11	3	58.003	1
2017	1	26	11	3	58.005	1
2017	1	26	11	3	58.019	1
2017	1	26	11	3	58.036	1
2017	1	26	11	3	58.036	1
2017	1	26	11	3	58.038	1
2017	1	26	11	3	58.047	1
2017	1	26	11	3	58.055	1
2017	1	26	11	3	58.07	1
2017	1	26	11	3	58.072	1
2017	1	26	11	3	58.086	1
2017	1	26	11	3	58.088	1
2017	1	26	11	3	58.103	1
2017	1	26	11	3	58.105	1
2017	1	26	11	3	58.12	1
2017	1	26	11	3	58.122	1
2017	1	26	11	3	58.136	1
2017	1	26	11	3	58.154	1
2017	1	26	11	3	58.154	1
2017	1	26	11	3	58.157	1
2017	1	26	11	3	58.164	1
2017	1	26	11	3	58.172	1
2017	1	26	11	3	58.183	1
2017	1	26	11	3	58.189	1
2017	1	26	11	3	58.197	1
2017	1	26	11	3	58.205	1
2017	1	26	11	3	58.214	1
2017	1	26	11	3	58.222	1
2017	1	26	11	3	58.23	1
2017	1	26	11	3	58.239	1
2017	1	26	11	3	58.247	1
2017	1	26	11	3	58.256	1
2017	1	26	11	3	58.263	1
2017	1	26	11	3	58.273	1
2017	1	26	11	3	58.28	1
2017	1	26	11	3	58.289	1
2017	1	26	11	3	58.297	1
2017	1	26	11	3	58.305	1
2017	1	26	11	3	58.313	1
2017	1	26	11	3	58.322	1
2017	1	26	11	3	58.336	1
2017	1	26	11	3	58.338	1
2017	1	26	11	3	58.353	1
2017	1	26	11	3	58.355	1
2017	1	26	11	3	58.37	1
2017	1	26	11	3	58.374	1
2017	1	26	11	3	58.386	1
2017	1	26	11	3	58.388	1
2017	1	26	11	3	58.403	1
2017	1	26	11	3	58.419	1
2017	1	26	11	3	58.42	1
2017	1	26	11	3	58.422	1
2017	1	26	11	3	58.43	1
2017	1	26	11	3	58.438	1
2017	1	26	11	3	58.447	1
2017	1	26	11	3	58.456	1
2017	1	26	11	3	58.464	1
2017	1	26	11	3	58.472	1
2017	1	26	11	3	58.48	1
2017	1	26	11	3	58.489	1
2017	1	26	11	3	58.503	1
2017	1	26	11	3	58.505	1
2017	1	26	11	3	58.519	1
2017	1	26	11	3	58.521	1
2017	1	26	11	3	58.53	1
2017	1	26	11	3	58.538	1
2017	1	26	11	3	58.547	1
2017	1	26	11	3	58.555	1
2017	1	26	11	3	58.563	1
2017	1	26	11	3	58.573	1
2017	1	26	11	3	58.58	1
2017	1	26	11	3	58.589	1
2017	1	26	11	3	58.596	1
2017	1	26	11	3	58.605	1
2017	1	26	11	3	58.613	1
2017	1	26	11	3	58.622	1
2017	1	26	11	3	58.63	1
2017	1	26	11	3	58.639	1
2017	1	26	11	3	58.653	1
2017	1	26	11	3	58.655	1
2017	1	26	11	3	58.67	1
2017	1	26	11	3	58.672	1
2017	1	26	11	3	58.686	1
2017	1	26	11	3	58.689	1
2017	1	26	11	3	58.703	1
2017	1	26	11	3	58.719	1
2017	1	26	11	3	58.72	1
2017	1	26	11	3	58.722	1
2017	1	26	11	3	58.73	1
2017	1	26	11	3	58.738	1
2017	1	26	11	3	58.747	1
2017	1	26	11	3	58.755	1
2017	1	26	11	3	58.763	1
2017	1	26	11	3	58.772	1
2017	1	26	11	3	58.786	1
2017	1	26	11	3	58.788	1
2017	1	26	11	3	58.803	1
2017	1	26	11	3	58.806	1
2017	1	26	11	3	58.813	1
2017	1	26	11	3	58.823	1
2017	1	26	11	3	58.83	1
2017	1	26	11	3	58.839	1
2017	1	26	11	3	58.847	1
2017	1	26	11	3	58.855	1
2017	1	26	11	3	58.863	1
2017	1	26	11	3	58.872	1
2017	1	26	11	3	58.886	1
2017	1	26	11	3	58.888	1
2017	1	26	11	3	58.903	1
2017	1	26	11	3	58.905	1
2017	1	26	11	3	58.919	1
2017	1	26	11	3	58.922	1
2017	1	26	11	3	58.936	1
2017	1	26	11	3	58.938	1
2017	1	26	11	3	58.953	1
2017	1	26	11	3	58.955	1
2017	1	26	11	3	58.97	1
2017	1	26	11	3	58.972	1
2017	1	26	11	3	58.98	1
2017	1	26	11	3	58.988	1
2017	1	26	11	3	58.996	1
2017	1	26	11	3	59.006	1
2017	1	26	11	3	59.014	1
2017	1	26	11	3	59.022	1
2017	1	26	11	3	59.036	1
2017	1	26	11	3	59.039	1
2017	1	26	11	3	59.054	1
2017	1	26	11	3	59.057	1
2017	1	26	11	3	59.064	1
2017	1	26	11	3	59.073	1
2017	1	26	11	3	59.08	1
2017	1	26	11	3	59.089	1
2017	1	26	11	3	59.097	1
2017	1	26	11	3	59.105	1
2017	1	26	11	3	59.114	1
2017	1	26	11	3	59.122	1
2017	1	26	11	3	59.137	1
2017	1	26	11	3	59.14	1
2017	1	26	11	3	59.153	1
2017	1	26	11	3	59.155	1
2017	1	26	11	3	59.169	1
2017	1	26	11	3	59.173	1
2017	1	26	11	3	59.187	1
2017	1	26	11	3	59.189	1
2017	1	26	11	3	59.203	1
2017	1	26	11	3	59.22	1
2017	1	26	11	3	59.22	1
2017	1	26	11	3	59.222	1
2017	1	26	11	3	59.231	1
2017	1	26	11	3	59.238	1
2017	1	26	11	3	59.246	1
2017	1	26	11	3	59.255	1
2017	1	26	11	3	59.27	1
2017	1	26	11	3	59.272	1
2017	1	26	11	3	59.28	1
2017	1	26	11	3	59.288	1
2017	1	26	11	3	59.297	1
2017	1	26	11	3	59.305	1
2017	1	26	11	3	59.313	1
2017	1	26	11	3	59.322	1
2017	1	26	11	3	59.33	1
2017	1	26	11	3	59.338	1
2017	1	26	11	3	59.347	1
2017	1	26	11	3	59.355	1
2017	1	26	11	3	59.363	1
2017	1	26	11	3	59.372	1
2017	1	26	11	3	59.38	1
2017	1	26	11	3	59.388	1
2017	1	26	11	3	59.403	1
2017	1	26	11	3	59.406	1
2017	1	26	11	3	59.419	1
2017	1	26	11	3	59.422	1
2017	1	26	11	3	59.436	1
2017	1	26	11	3	59.439	1
2017	1	26	11	3	59.453	1
2017	1	26	11	3	59.455	1
2017	1	26	11	3	59.47	1
2017	1	26	11	3	59.472	1
2017	1	26	11	3	59.48	1
2017	1	26	11	3	59.489	1
2017	1	26	11	3	59.497	1
2017	1	26	11	3	59.505	1
2017	1	26	11	3	59.514	1
2017	1	26	11	3	59.522	1
2017	1	26	11	3	59.536	1
2017	1	26	11	3	59.538	1
2017	1	26	11	3	59.553	1
2017	1	26	11	3	59.555	1
2017	1	26	11	3	59.564	1
2017	1	26	11	3	59.572	1
2017	1	26	11	3	59.58	1
2017	1	26	11	3	59.589	1
2017	1	26	11	3	59.597	1
2017	1	26	11	3	59.607	1
2017	1	26	11	3	59.614	1
2017	1	26	11	3	59.622	1
2017	1	26	11	3	59.63	1
2017	1	26	11	3	59.638	1
2017	1	26	11	3	59.647	1
2017	1	26	11	3	59.655	1
2017	1	26	11	3	59.67	1
2017	1	26	11	3	59.673	1
2017	1	26	11	3	59.686	1
2017	1	26	11	3	59.688	1
2017	1	26	11	3	59.703	1
2017	1	26	11	3	59.705	1
2017	1	26	11	3	59.719	1
2017	1	26	11	3	59.736	1
2017	1	26	11	3	59.736	1
2017	1	26	11	3	59.739	1
2017	1	26	11	3	59.747	1
2017	1	26	11	3	59.755	1
2017	1	26	11	3	59.763	1
2017	1	26	11	3	59.772	1
2017	1	26	11	3	59.78	1
2017	1	26	11	3	59.789	1
2017	1	26	11	3	59.803	1
2017	1	26	11	3	59.806	1
2017	1	26	11	3	59.82	1
2017	1	26	11	3	59.822	1
2017	1	26	11	3	59.836	1
2017	1	26	11	3	59.839	1
2017	1	26	11	3	59.846	1
2017	1	26	11	3	59.857	1
2017	1	26	11	3	59.864	1
2017	1	26	11	3	59.872	1
2017	1	26	11	3	59.88	1
2017	1	26	11	3	59.888	1
2017	1	26	11	3	59.896	1
2017	1	26	11	3	59.905	1
2017	1	26	11	3	59.919	1
2017	1	26	11	3	59.921	1
2017	1	26	11	3	59.936	1
2017	1	26	11	3	59.94	1
2017	1	26	11	3	59.953	1
2017	1	26	11	3	59.955	1
2017	1	26	11	3	59.969	1
2017	1	26	11	3	59.986	1
2017	1	26	11	3	59.986	1
2017	1	26	11	3	59.99	1
2017	1	26	11	3	59.997	1
2017	1	26	11	4	0.005	1
2017	1	26	11	4	0.013	1
2017	1	26	11	4	0.022	1
2017	1	26	11	4	0.03	1
2017	1	26	11	4	0.039	1
2017	1	26	11	4	0.047	1
2017	1	26	11	4	0.055	1
2017	1	26	11	4	0.07	1
2017	1	26	11	4	0.072	1
2017	1	26	11	4	0.08	1
2017	1	26	11	4	0.089	1
2017	1	26	11	4	0.097	1
2017	1	26	11	4	0.105	1
2017	1	26	11	4	0.114	1
2017	1	26	11	4	0.122	1
2017	1	26	11	4	0.13	1
2017	1	26	11	4	0.139	1
2017	1	26	11	4	0.153	1
2017	1	26	11	4	0.155	1
2017	1	26	11	4	0.17	1
2017	1	26	11	4	0.173	1
2017	1	26	11	4	0.186	1
2017	1	26	11	4	0.188	1
2017	1	26	11	4	0.203	1
2017	1	26	11	4	0.207	1
2017	1	26	11	4	0.22	1
2017	1	26	11	4	0.236	1
2017	1	26	11	4	0.237	1
2017	1	26	11	4	0.239	1
2017	1	26	11	4	0.247	1
2017	1	26	11	4	0.269	1
2017	1	26	11	4	0.27	1
2017	1	26	11	4	0.272	1
2017	1	26	11	4	0.285	1
2017	1	26	11	4	0.289	1
2017	1	26	11	4	0.302	1
2017	1	26	11	4	0.305	1
2017	1	26	11	4	0.319	1
2017	1	26	11	4	0.322	1
2017	1	26	11	4	0.33	1
2017	1	26	11	4	0.339	1
2017	1	26	11	4	0.347	1
2017	1	26	11	4	0.356	1
2017	1	26	11	4	0.364	1
2017	1	26	11	4	0.373	1
2017	1	26	11	4	0.38	1
2017	1	26	11	4	0.388	1
2017	1	26	11	4	0.397	1
2017	1	26	11	4	0.405	1
2017	1	26	11	4	0.413	1
2017	1	26	11	4	0.422	1
2017	1	26	11	4	0.436	1
2017	1	26	11	4	0.439	1
2017	1	26	11	4	0.453	1
2017	1	26	11	4	0.455	1
2017	1	26	11	4	0.469	1
2017	1	26	11	4	0.472	1
2017	1	26	11	4	0.486	1
2017	1	26	11	4	0.489	1
2017	1	26	11	4	0.497	1
2017	1	26	11	4	0.506	1
2017	1	26	11	4	0.514	1
2017	1	26	11	4	0.522	1
2017	1	26	11	4	0.53	1
2017	1	26	11	4	0.539	1
2017	1	26	11	4	0.553	1
2017	1	26	11	4	0.555	1
2017	1	26	11	4	0.57	1
2017	1	26	11	4	0.572	1
2017	1	26	11	4	0.587	1
2017	1	26	11	4	0.589	1
2017	1	26	11	4	0.597	1
2017	1	26	11	4	0.606	1
2017	1	26	11	4	0.614	1
2017	1	26	11	4	0.623	1
2017	1	26	11	4	0.631	1
2017	1	26	11	4	0.639	1
2017	1	26	11	4	0.647	1
2017	1	26	11	4	0.655	1
2017	1	26	11	4	0.663	1
2017	1	26	11	4	0.672	1
2017	1	26	11	4	0.687	1
2017	1	26	11	4	0.689	1
2017	1	26	11	4	0.703	1
2017	1	26	11	4	0.705	1
2017	1	26	11	4	0.719	1
2017	1	26	11	4	0.722	1
2017	1	26	11	4	0.736	1
2017	1	26	11	4	0.738	1
2017	1	26	11	4	0.747	1
2017	1	26	11	4	0.755	1
2017	1	26	11	4	0.763	1
2017	1	26	11	4	0.772	1
2017	1	26	11	4	0.78	1
2017	1	26	11	4	0.788	1
2017	1	26	11	4	0.797	1
2017	1	26	11	4	0.806	1
2017	1	26	11	4	0.82	1
2017	1	26	11	4	0.822	1
2017	1	26	11	4	0.836	1
2017	1	26	11	4	0.838	1
2017	1	26	11	4	0.853	1
2017	1	26	11	4	0.855	1
2017	1	26	11	4	0.869	1
2017	1	26	11	4	0.887	1
2017	1	26	11	4	0.888	1
2017	1	26	11	4	0.89	1
2017	1	26	11	4	0.903	1
2017	1	26	11	4	0.906	1
2017	1	26	11	4	0.92	1
2017	1	26	11	4	0.922	1
2017	1	26	11	4	0.937	1
2017	1	26	11	4	0.939	1
2017	1	26	11	4	0.953	1
2017	1	26	11	4	0.955	1
2017	1	26	11	4	0.97	1
2017	1	26	11	4	0.972	1
2017	1	26	11	4	0.98	1
2017	1	26	11	4	0.993	1
2017	1	26	11	4	0.998	1
2017	1	26	11	4	1.005	1
2017	1	26	11	4	1.013	1
2017	1	26	11	4	1.022	1
2017	1	26	11	4	1.03	1
2017	1	26	11	4	1.038	1
2017	1	26	11	4	1.053	1
2017	1	26	11	4	1.056	1
2017	1	26	11	4	1.069	1
2017	1	26	11	4	1.072	1
2017	1	26	11	4	1.086	1
2017	1	26	11	4	1.088	1
2017	1	26	11	4	1.097	1
2017	1	26	11	4	1.105	1
2017	1	26	11	4	1.114	1
2017	1	26	11	4	1.122	1
2017	1	26	11	4	1.137	1
2017	1	26	11	4	1.139	1
2017	1	26	11	4	1.153	1
2017	1	26	11	4	1.156	1
2017	1	26	11	4	1.17	1
2017	1	26	11	4	1.172	1
2017	1	26	11	4	1.187	1
2017	1	26	11	4	1.19	1
2017	1	26	11	4	1.203	1
2017	1	26	11	4	1.205	1
2017	1	26	11	4	1.22	1
2017	1	26	11	4	1.222	1
2017	1	26	11	4	1.23	1
2017	1	26	11	4	1.238	1
2017	1	26	11	4	1.247	1
2017	1	26	11	4	1.255	1
2017	1	26	11	4	1.263	1
2017	1	26	11	4	1.273	1
2017	1	26	11	4	1.286	1
2017	1	26	11	4	1.289	1
2017	1	26	11	4	1.297	1
2017	1	26	11	4	1.307	1
2017	1	26	11	4	1.314	1
2017	1	26	11	4	1.321	1
2017	1	26	11	4	1.33	1
2017	1	26	11	4	1.353	1
2017	1	26	11	4	1.353	1
2017	1	26	11	4	1.356	1
2017	1	26	11	4	1.369	1
2017	1	26	11	4	1.372	1
2017	1	26	11	4	1.385	1
2017	1	26	11	4	1.388	1
2017	1	26	11	4	1.402	1
2017	1	26	11	4	1.407	1
2017	1	26	11	4	1.419	1
2017	1	26	11	4	1.422	1
2017	1	26	11	4	1.435	1
2017	1	26	11	4	1.452	1
2017	1	26	11	4	1.452	1
2017	1	26	11	4	1.456	1
2017	1	26	11	4	1.469	1
2017	1	26	11	4	1.472	1
2017	1	26	11	4	1.48	1
2017	1	26	11	4	1.489	1
2017	1	26	11	4	1.496	1
2017	1	26	11	4	1.505	1
2017	1	26	11	4	1.513	1
2017	1	26	11	4	1.522	1
2017	1	26	11	4	1.53	1
2017	1	26	11	4	1.539	1
2017	1	26	11	4	1.547	1
2017	1	26	11	4	1.556	1
2017	1	26	11	4	1.564	1
2017	1	26	11	4	1.573	1
2017	1	26	11	4	1.58	1
2017	1	26	11	4	1.588	1
2017	1	26	11	4	1.596	1
2017	1	26	11	4	1.605	1
2017	1	26	11	4	1.62	1
2017	1	26	11	4	1.622	1
2017	1	26	11	4	1.636	1
2017	1	26	11	4	1.639	1
2017	1	26	11	4	1.653	1
2017	1	26	11	4	1.657	1
2017	1	26	11	4	1.67	1
2017	1	26	11	4	1.686	1
2017	1	26	11	4	1.687	1
2017	1	26	11	4	1.689	1
2017	1	26	11	4	1.697	1
2017	1	26	11	4	1.706	1
2017	1	26	11	4	1.72	1
2017	1	26	11	4	1.722	1
2017	1	26	11	4	1.736	1
2017	1	26	11	4	1.739	1
2017	1	26	11	4	1.753	1
2017	1	26	11	4	1.755	1
2017	1	26	11	4	1.769	1
2017	1	26	11	4	1.787	1
2017	1	26	11	4	1.788	1
2017	1	26	11	4	1.803	1
2017	1	26	11	4	1.804	1
2017	1	26	11	4	1.806	1
2017	1	26	11	4	1.814	1
2017	1	26	11	4	1.823	1
2017	1	26	11	4	1.83	1
2017	1	26	11	4	1.838	1
2017	1	26	11	4	1.853	1
2017	1	26	11	4	1.855	1
2017	1	26	11	4	1.87	1
2017	1	26	11	4	1.873	1
2017	1	26	11	4	1.886	1
2017	1	26	11	4	1.889	1
2017	1	26	11	4	1.903	1
2017	1	26	11	4	1.905	1
2017	1	26	11	4	1.92	1
2017	1	26	11	4	1.923	1
2017	1	26	11	4	1.93	1
2017	1	26	11	4	1.938	1
2017	1	26	11	4	1.947	1
2017	1	26	11	4	1.956	1
2017	1	26	11	4	1.964	1
2017	1	26	11	4	1.972	1
2017	1	26	11	4	1.98	1
2017	1	26	11	4	1.988	1
2017	1	26	11	4	1.997	1
2017	1	26	11	4	2.005	1
2017	1	26	11	4	2.013	1
2017	1	26	11	4	2.021	1
2017	1	26	11	4	2.03	1
2017	1	26	11	4	2.04	1
2017	1	26	11	4	2.047	1
2017	1	26	11	4	2.057	1
2017	1	26	11	4	2.063	1
2017	1	26	11	4	2.072	1
2017	1	26	11	4	2.08	1
2017	1	26	11	4	2.089	1
2017	1	26	11	4	2.103	1
2017	1	26	11	4	2.106	1
2017	1	26	11	4	2.119	1
2017	1	26	11	4	2.121	1
2017	1	26	11	4	2.136	1
2017	1	26	11	4	2.138	1
2017	1	26	11	4	2.152	1
2017	1	26	11	4	2.156	1
2017	1	26	11	4	2.164	1
2017	1	26	11	4	2.173	1
2017	1	26	11	4	2.18	1
2017	1	26	11	4	2.189	1
2017	1	26	11	4	2.203	1
2017	1	26	11	4	2.205	1
2017	1	26	11	4	2.22	1
2017	1	26	11	4	2.222	1
2017	1	26	11	4	2.236	1
2017	1	26	11	4	2.238	1
2017	1	26	11	4	2.253	1
2017	1	26	11	4	2.255	1
2017	1	26	11	4	2.269	1
2017	1	26	11	4	2.286	1
2017	1	26	11	4	2.286	1
2017	1	26	11	4	2.288	1
2017	1	26	11	4	2.297	1
2017	1	26	11	4	2.306	1
2017	1	26	11	4	2.319	1
2017	1	26	11	4	2.322	1
2017	1	26	11	4	2.336	1
2017	1	26	11	4	2.338	1
2017	1	26	11	4	2.353	1
2017	1	26	11	4	2.356	1
2017	1	26	11	4	2.369	1
2017	1	26	11	4	2.374	1
2017	1	26	11	4	2.386	1
2017	1	26	11	4	2.389	1
2017	1	26	11	4	2.403	1
2017	1	26	11	4	2.405	1
2017	1	26	11	4	2.413	1
