year	month	day	hour	minute	second	valid_flag
2017	1	26	11	55	39.355	1
2017	1	26	11	55	39.367	1
2017	1	26	11	55	39.372	1
2017	1	26	11	55	39.384	1
2017	1	26	11	55	39.4	1
2017	1	26	11	55	39.4	1
2017	1	26	11	55	39.406	1
2017	1	26	11	55	39.414	1
2017	1	26	11	55	39.423	1
2017	1	26	11	55	39.431	1
2017	1	26	11	55	39.439	1
2017	1	26	11	55	39.45	1
2017	1	26	11	55	39.456	1
2017	1	26	11	55	39.467	1
2017	1	26	11	55	39.472	1
2017	1	26	11	55	39.484	1
2017	1	26	11	55	39.489	1
2017	1	26	11	55	39.5	1
2017	1	26	11	55	39.506	1
2017	1	26	11	55	39.517	1
2017	1	26	11	55	39.533	1
2017	1	26	11	55	39.534	1
2017	1	26	11	55	39.551	1
2017	1	26	11	55	39.551	1
2017	1	26	11	55	39.556	1
2017	1	26	11	55	39.564	1
2017	1	26	11	55	39.573	1
2017	1	26	11	55	39.584	1
2017	1	26	11	55	39.589	1
2017	1	26	11	55	39.6	1
2017	1	26	11	55	39.605	1
2017	1	26	11	55	39.617	1
2017	1	26	11	55	39.622	1
2017	1	26	11	55	39.634	1
2017	1	26	11	55	39.639	1
2017	1	26	11	55	39.65	1
2017	1	26	11	55	39.667	1
2017	1	26	11	55	39.667	1
2017	1	26	11	55	39.684	1
2017	1	26	11	55	39.684	1
2017	1	26	11	55	39.7	1
2017	1	26	11	55	39.7	1
2017	1	26	11	55	39.705	1
2017	1	26	11	55	39.714	1
2017	1	26	11	55	39.723	1
2017	1	26	11	55	39.732	1
2017	1	26	11	55	39.74	1
2017	1	26	11	55	39.748	1
2017	1	26	11	55	39.755	1
2017	1	26	11	55	39.764	1
2017	1	26	11	55	39.772	1
2017	1	26	11	55	39.781	1
2017	1	26	11	55	39.79	1
2017	1	26	11	55	39.797	1
2017	1	26	11	55	39.806	1
2017	1	26	11	55	39.814	1
2017	1	26	11	55	39.822	1
2017	1	26	11	55	39.831	1
2017	1	26	11	55	39.839	1
2017	1	26	11	55	39.847	1
2017	1	26	11	55	39.867	1
2017	1	26	11	55	39.867	1
2017	1	26	11	55	39.872	1
2017	1	26	11	55	39.881	1
2017	1	26	11	55	39.889	1
2017	1	26	11	55	39.898	1
2017	1	26	11	55	39.905	1
2017	1	26	11	55	39.914	1
2017	1	26	11	55	39.923	1
2017	1	26	11	55	39.931	1
2017	1	26	11	55	39.939	1
2017	1	26	11	55	39.947	1
2017	1	26	11	55	39.956	1
2017	1	26	11	55	39.964	1
2017	1	26	11	55	39.973	1
2017	1	26	11	55	39.98	1
2017	1	26	11	55	39.989	1
2017	1	26	11	55	39.997	1
2017	1	26	11	55	40.006	1
2017	1	26	11	55	40.014	1
2017	1	26	11	55	40.022	1
2017	1	26	11	55	40.031	1
2017	1	26	11	55	40.039	1
2017	1	26	11	55	40.047	1
2017	1	26	11	55	40.056	1
2017	1	26	11	55	40.064	1
2017	1	26	11	55	40.072	1
2017	1	26	11	55	40.081	1
2017	1	26	11	55	40.089	1
2017	1	26	11	55	40.097	1
2017	1	26	11	55	40.106	1
2017	1	26	11	55	40.114	1
2017	1	26	11	55	40.122	1
2017	1	26	11	55	40.133	1
2017	1	26	11	55	40.139	1
2017	1	26	11	55	40.15	1
2017	1	26	11	55	40.156	1
2017	1	26	11	55	40.167	1
2017	1	26	11	55	40.172	1
2017	1	26	11	55	40.184	1
2017	1	26	11	55	40.2	1
2017	1	26	11	55	40.2	1
2017	1	26	11	55	40.217	1
2017	1	26	11	55	40.217	1
2017	1	26	11	55	40.234	1
2017	1	26	11	55	40.234	1
2017	1	26	11	55	40.239	1
2017	1	26	11	55	40.247	1
2017	1	26	11	55	40.256	1
2017	1	26	11	55	40.264	1
2017	1	26	11	55	40.272	1
2017	1	26	11	55	40.28	1
2017	1	26	11	55	40.289	1
2017	1	26	11	55	40.297	1
2017	1	26	11	55	40.305	1
2017	1	26	11	55	40.314	1
2017	1	26	11	55	40.324	1
2017	1	26	11	55	40.331	1
2017	1	26	11	55	40.34	1
2017	1	26	11	55	40.347	1
2017	1	26	11	55	40.356	1
2017	1	26	11	55	40.364	1
2017	1	26	11	55	40.372	1
2017	1	26	11	55	40.38	1
2017	1	26	11	55	40.389	1
2017	1	26	11	55	40.401	1
2017	1	26	11	55	40.406	1
2017	1	26	11	55	40.417	1
2017	1	26	11	55	40.422	1
2017	1	26	11	55	40.434	1
2017	1	26	11	55	40.439	1
2017	1	26	11	55	40.45	1
2017	1	26	11	55	40.467	1
2017	1	26	11	55	40.468	1
2017	1	26	11	55	40.484	1
2017	1	26	11	55	40.484	1
2017	1	26	11	55	40.489	1
2017	1	26	11	55	40.498	1
2017	1	26	11	55	40.505	1
2017	1	26	11	55	40.517	1
2017	1	26	11	55	40.522	1
2017	1	26	11	55	40.533	1
2017	1	26	11	55	40.539	1
2017	1	26	11	55	40.547	1
2017	1	26	11	55	40.555	1
2017	1	26	11	55	40.564	1
2017	1	26	11	55	40.574	1
2017	1	26	11	55	40.581	1
2017	1	26	11	55	40.589	1
2017	1	26	11	55	40.598	1
2017	1	26	11	55	40.606	1
2017	1	26	11	55	40.614	1
2017	1	26	11	55	40.622	1
2017	1	26	11	55	40.634	1
2017	1	26	11	55	40.639	1
2017	1	26	11	55	40.65	1
2017	1	26	11	55	40.656	1
2017	1	26	11	55	40.667	1
2017	1	26	11	55	40.672	1
2017	1	26	11	55	40.684	1
2017	1	26	11	55	40.7	1
2017	1	26	11	55	40.701	1
2017	1	26	11	55	40.717	1
2017	1	26	11	55	40.717	1
2017	1	26	11	55	40.734	1
2017	1	26	11	55	40.734	1
2017	1	26	11	55	40.739	1
2017	1	26	11	55	40.747	1
2017	1	26	11	55	40.756	1
2017	1	26	11	55	40.764	1
2017	1	26	11	55	40.772	1
2017	1	26	11	55	40.78	1
2017	1	26	11	55	40.789	1
2017	1	26	11	55	40.797	1
2017	1	26	11	55	40.808	1
2017	1	26	11	55	40.814	1
2017	1	26	11	55	40.822	1
2017	1	26	11	55	40.831	1
2017	1	26	11	55	40.839	1
2017	1	26	11	55	40.847	1
2017	1	26	11	55	40.856	1
2017	1	26	11	55	40.867	1
2017	1	26	11	55	40.873	1
2017	1	26	11	55	40.883	1
2017	1	26	11	55	40.889	1
2017	1	26	11	55	40.9	1
2017	1	26	11	55	40.905	1
2017	1	26	11	55	40.917	1
2017	1	26	11	55	40.923	1
2017	1	26	11	55	40.934	1
2017	1	26	11	55	40.95	1
2017	1	26	11	55	40.951	1
2017	1	26	11	55	40.967	1
2017	1	26	11	55	40.967	1
2017	1	26	11	55	40.984	1
2017	1	26	11	55	40.984	1
2017	1	26	11	55	40.989	1
2017	1	26	11	55	40.997	1
2017	1	26	11	55	41.006	1
2017	1	26	11	55	41.014	1
2017	1	26	11	55	41.022	1
2017	1	26	11	55	41.031	1
2017	1	26	11	55	41.039	1
2017	1	26	11	55	41.047	1
2017	1	26	11	55	41.056	1
2017	1	26	11	55	41.064	1
2017	1	26	11	55	41.073	1
2017	1	26	11	55	41.08	1
2017	1	26	11	55	41.089	1
2017	1	26	11	55	41.098	1
2017	1	26	11	55	41.106	1
2017	1	26	11	55	41.114	1
2017	1	26	11	55	41.121	1
2017	1	26	11	55	41.134	1
2017	1	26	11	55	41.139	1
2017	1	26	11	55	41.151	1
2017	1	26	11	55	41.156	1
2017	1	26	11	55	41.167	1
2017	1	26	11	55	41.173	1
2017	1	26	11	55	41.184	1
2017	1	26	11	55	41.2	1
2017	1	26	11	55	41.201	1
2017	1	26	11	55	41.217	1
2017	1	26	11	55	41.217	1
2017	1	26	11	55	41.234	1
2017	1	26	11	55	41.234	1
2017	1	26	11	55	41.239	1
2017	1	26	11	55	41.247	1
2017	1	26	11	55	41.256	1
2017	1	26	11	55	41.267	1
2017	1	26	11	55	41.272	1
2017	1	26	11	55	41.281	1
2017	1	26	11	55	41.289	1
2017	1	26	11	55	41.297	1
2017	1	26	11	55	41.305	1
2017	1	26	11	55	41.314	1
2017	1	26	11	55	41.323	1
2017	1	26	11	55	41.331	1
2017	1	26	11	55	41.341	1
2017	1	26	11	55	41.348	1
2017	1	26	11	55	41.356	1
2017	1	26	11	55	41.364	1
2017	1	26	11	55	41.373	1
2017	1	26	11	55	41.381	1
2017	1	26	11	55	41.389	1
2017	1	26	11	55	41.4	1
2017	1	26	11	55	41.406	1
2017	1	26	11	55	41.417	1
2017	1	26	11	55	41.422	1
2017	1	26	11	55	41.434	1
2017	1	26	11	55	41.439	1
2017	1	26	11	55	41.45	1
2017	1	26	11	55	41.467	1
2017	1	26	11	55	41.467	1
2017	1	26	11	55	41.483	1
2017	1	26	11	55	41.484	1
2017	1	26	11	55	41.5	1
2017	1	26	11	55	41.5	1
2017	1	26	11	55	41.517	1
2017	1	26	11	55	41.517	1
2017	1	26	11	55	41.523	1
2017	1	26	11	55	41.53	1
2017	1	26	11	55	41.539	1
2017	1	26	11	55	41.55	1
2017	1	26	11	55	41.555	1
2017	1	26	11	55	41.567	1
2017	1	26	11	55	41.572	1
2017	1	26	11	55	41.584	1
2017	1	26	11	55	41.589	1
2017	1	26	11	55	41.6	1
2017	1	26	11	55	41.606	1
2017	1	26	11	55	41.617	1
2017	1	26	11	55	41.622	1
2017	1	26	11	55	41.631	1
2017	1	26	11	55	41.639	1
2017	1	26	11	55	41.647	1
2017	1	26	11	55	41.655	1
2017	1	26	11	55	41.664	1
2017	1	26	11	55	41.672	1
2017	1	26	11	55	41.681	1
2017	1	26	11	55	41.689	1
2017	1	26	11	55	41.7	1
2017	1	26	11	55	41.706	1
2017	1	26	11	55	41.717	1
2017	1	26	11	55	41.723	1
2017	1	26	11	55	41.734	1
2017	1	26	11	55	41.739	1
2017	1	26	11	55	41.75	1
2017	1	26	11	55	41.767	1
2017	1	26	11	55	41.767	1
2017	1	26	11	55	41.784	1
2017	1	26	11	55	41.784	1
2017	1	26	11	55	41.8	1
2017	1	26	11	55	41.801	1
2017	1	26	11	55	41.805	1
2017	1	26	11	55	41.817	1
2017	1	26	11	55	41.823	1
2017	1	26	11	55	41.833	1
2017	1	26	11	55	41.839	1
2017	1	26	11	55	41.85	1
2017	1	26	11	55	41.856	1
2017	1	26	11	55	41.867	1
2017	1	26	11	55	41.872	1
2017	1	26	11	55	41.883	1
2017	1	26	11	55	41.9	1
2017	1	26	11	55	41.901	1
2017	1	26	11	55	41.906	1
2017	1	26	11	55	41.914	1
2017	1	26	11	55	41.922	1
2017	1	26	11	55	41.931	1
2017	1	26	11	55	41.939	1
2017	1	26	11	55	41.95	1
2017	1	26	11	55	41.956	1
2017	1	26	11	55	41.967	1
2017	1	26	11	55	41.973	1
2017	1	26	11	55	41.984	1
2017	1	26	11	55	41.989	1
2017	1	26	11	55	42	1
2017	1	26	11	55	42.005	1
2017	1	26	11	55	42.017	1
2017	1	26	11	55	42.034	1
2017	1	26	11	55	42.034	1
2017	1	26	11	55	42.051	1
2017	1	26	11	55	42.051	1
2017	1	26	11	55	42.056	1
2017	1	26	11	55	42.064	1
2017	1	26	11	55	42.072	1
2017	1	26	11	55	42.083	1
2017	1	26	11	55	42.089	1
2017	1	26	11	55	42.1	1
2017	1	26	11	55	42.105	1
2017	1	26	11	55	42.117	1
2017	1	26	11	55	42.122	1
2017	1	26	11	55	42.134	1
2017	1	26	11	55	42.15	1
2017	1	26	11	55	42.151	1
2017	1	26	11	55	42.167	1
2017	1	26	11	55	42.167	1
2017	1	26	11	55	42.172	1
2017	1	26	11	55	42.181	1
2017	1	26	11	55	42.189	1
2017	1	26	11	55	42.2	1
2017	1	26	11	55	42.206	1
2017	1	26	11	55	42.217	1
2017	1	26	11	55	42.223	1
2017	1	26	11	55	42.234	1
2017	1	26	11	55	42.239	1
2017	1	26	11	55	42.25	1
2017	1	26	11	55	42.255	1
2017	1	26	11	55	42.267	1
2017	1	26	11	55	42.284	1
2017	1	26	11	55	42.284	1
2017	1	26	11	55	42.3	1
2017	1	26	11	55	42.3	1
2017	1	26	11	55	42.306	1
2017	1	26	11	55	42.314	1
2017	1	26	11	55	42.322	1
2017	1	26	11	55	42.334	1
2017	1	26	11	55	42.339	1
2017	1	26	11	55	42.35	1
2017	1	26	11	55	42.355	1
2017	1	26	11	55	42.367	1
2017	1	26	11	55	42.372	1
2017	1	26	11	55	42.384	1
2017	1	26	11	55	42.4	1
2017	1	26	11	55	42.4	1
2017	1	26	11	55	42.417	1
2017	1	26	11	55	42.417	1
2017	1	26	11	55	42.422	1
2017	1	26	11	55	42.431	1
2017	1	26	11	55	42.439	1
2017	1	26	11	55	42.45	1
2017	1	26	11	55	42.456	1
2017	1	26	11	55	42.467	1
2017	1	26	11	55	42.472	1
2017	1	26	11	55	42.484	1
2017	1	26	11	55	42.489	1
2017	1	26	11	55	42.5	1
2017	1	26	11	55	42.505	1
2017	1	26	11	55	42.517	1
2017	1	26	11	55	42.534	1
2017	1	26	11	55	42.534	1
2017	1	26	11	55	42.55	1
2017	1	26	11	55	42.551	1
2017	1	26	11	55	42.555	1
2017	1	26	11	55	42.564	1
2017	1	26	11	55	42.572	1
2017	1	26	11	55	42.584	1
2017	1	26	11	55	42.589	1
2017	1	26	11	55	42.6	1
2017	1	26	11	55	42.606	1
2017	1	26	11	55	42.617	1
2017	1	26	11	55	42.622	1
2017	1	26	11	55	42.634	1
2017	1	26	11	55	42.639	1
2017	1	26	11	55	42.65	1
2017	1	26	11	55	42.667	1
2017	1	26	11	55	42.667	1
2017	1	26	11	55	42.684	1
2017	1	26	11	55	42.684	1
2017	1	26	11	55	42.689	1
2017	1	26	11	55	42.697	1
2017	1	26	11	55	42.717	1
2017	1	26	11	55	42.717	1
2017	1	26	11	55	42.723	1
2017	1	26	11	55	42.732	1
2017	1	26	11	55	42.739	1
2017	1	26	11	55	42.747	1
2017	1	26	11	55	42.755	1
2017	1	26	11	55	42.764	1
2017	1	26	11	55	42.772	1
2017	1	26	11	55	42.78	1
2017	1	26	11	55	42.789	1
2017	1	26	11	55	42.797	1
2017	1	26	11	55	42.806	1
2017	1	26	11	55	42.814	1
2017	1	26	11	55	42.823	1
2017	1	26	11	55	42.831	1
2017	1	26	11	55	42.839	1
2017	1	26	11	55	42.847	1
2017	1	26	11	55	42.856	1
2017	1	26	11	55	42.867	1
2017	1	26	11	55	42.872	1
2017	1	26	11	55	42.884	1
2017	1	26	11	55	42.889	1
2017	1	26	11	55	42.901	1
2017	1	26	11	55	42.906	1
2017	1	26	11	55	42.917	1
2017	1	26	11	55	42.933	1
2017	1	26	11	55	42.934	1
2017	1	26	11	55	42.95	1
2017	1	26	11	55	42.95	1
2017	1	26	11	55	42.967	1
2017	1	26	11	55	42.967	1
2017	1	26	11	55	42.972	1
2017	1	26	11	55	42.981	1
2017	1	26	11	55	42.989	1
2017	1	26	11	55	42.997	1
2017	1	26	11	55	43.005	1
2017	1	26	11	55	43.014	1
2017	1	26	11	55	43.022	1
2017	1	26	11	55	43.03	1
2017	1	26	11	55	43.039	1
2017	1	26	11	55	43.047	1
2017	1	26	11	55	43.056	1
2017	1	26	11	55	43.064	1
2017	1	26	11	55	43.073	1
2017	1	26	11	55	43.081	1
2017	1	26	11	55	43.089	1
2017	1	26	11	55	43.097	1
2017	1	26	11	55	43.105	1
2017	1	26	11	55	43.117	1
2017	1	26	11	55	43.122	1
2017	1	26	11	55	43.134	1
2017	1	26	11	55	43.139	1
2017	1	26	11	55	43.15	1
2017	1	26	11	55	43.156	1
2017	1	26	11	55	43.167	1
2017	1	26	11	55	43.184	1
2017	1	26	11	55	43.184	1
2017	1	26	11	55	43.2	1
2017	1	26	11	55	43.201	1
2017	1	26	11	55	43.217	1
2017	1	26	11	55	43.217	1
2017	1	26	11	55	43.224	1
2017	1	26	11	55	43.231	1
2017	1	26	11	55	43.239	1
2017	1	26	11	55	43.249	1
2017	1	26	11	55	43.256	1
2017	1	26	11	55	43.264	1
2017	1	26	11	55	43.272	1
2017	1	26	11	55	43.281	1
2017	1	26	11	55	43.289	1
2017	1	26	11	55	43.297	1
2017	1	26	11	55	43.307	1
2017	1	26	11	55	43.314	1
2017	1	26	11	55	43.323	1
2017	1	26	11	55	43.331	1
2017	1	26	11	55	43.339	1
2017	1	26	11	55	43.347	1
2017	1	26	11	55	43.355	1
2017	1	26	11	55	43.367	1
2017	1	26	11	55	43.373	1
2017	1	26	11	55	43.384	1
2017	1	26	11	55	43.389	1
2017	1	26	11	55	43.402	1
2017	1	26	11	55	43.406	1
2017	1	26	11	55	43.417	1
2017	1	26	11	55	43.434	1
2017	1	26	11	55	43.434	1
2017	1	26	11	55	43.45	1
2017	1	26	11	55	43.45	1
2017	1	26	11	55	43.467	1
2017	1	26	11	55	43.467	1
2017	1	26	11	55	43.472	1
2017	1	26	11	55	43.48	1
2017	1	26	11	55	43.489	1
2017	1	26	11	55	43.498	1
2017	1	26	11	55	43.506	1
2017	1	26	11	55	43.514	1
2017	1	26	11	55	43.522	1
2017	1	26	11	55	43.53	1
2017	1	26	11	55	43.539	1
2017	1	26	11	55	43.547	1
2017	1	26	11	55	43.555	1
2017	1	26	11	55	43.564	1
2017	1	26	11	55	43.572	1
2017	1	26	11	55	43.581	1
2017	1	26	11	55	43.589	1
2017	1	26	11	55	43.597	1
2017	1	26	11	55	43.606	1
2017	1	26	11	55	43.617	1
2017	1	26	11	55	43.622	1
2017	1	26	11	55	43.633	1
2017	1	26	11	55	43.639	1
2017	1	26	11	55	43.651	1
2017	1	26	11	55	43.656	1
2017	1	26	11	55	43.667	1
2017	1	26	11	55	43.684	1
2017	1	26	11	55	43.684	1
2017	1	26	11	55	43.7	1
2017	1	26	11	55	43.701	1
2017	1	26	11	55	43.717	1
2017	1	26	11	55	43.717	1
2017	1	26	11	55	43.722	1
2017	1	26	11	55	43.731	1
2017	1	26	11	55	43.739	1
2017	1	26	11	55	43.748	1
2017	1	26	11	55	43.756	1
2017	1	26	11	55	43.765	1
2017	1	26	11	55	43.772	1
2017	1	26	11	55	43.781	1
2017	1	26	11	55	43.79	1
2017	1	26	11	55	43.797	1
2017	1	26	11	55	43.806	1
2017	1	26	11	55	43.814	1
2017	1	26	11	55	43.823	1
2017	1	26	11	55	43.831	1
2017	1	26	11	55	43.839	1
2017	1	26	11	55	43.848	1
2017	1	26	11	55	43.856	1
2017	1	26	11	55	43.867	1
2017	1	26	11	55	43.872	1
2017	1	26	11	55	43.884	1
2017	1	26	11	55	43.889	1
2017	1	26	11	55	43.9	1
2017	1	26	11	55	43.906	1
2017	1	26	11	55	43.917	1
2017	1	26	11	55	43.934	1
2017	1	26	11	55	43.934	1
2017	1	26	11	55	43.95	1
2017	1	26	11	55	43.95	1
2017	1	26	11	55	43.967	1
2017	1	26	11	55	43.967	1
2017	1	26	11	55	43.972	1
2017	1	26	11	55	43.98	1
2017	1	26	11	55	43.989	1
2017	1	26	11	55	43.998	1
2017	1	26	11	55	44.005	1
2017	1	26	11	55	44.014	1
2017	1	26	11	55	44.022	1
2017	1	26	11	55	44.031	1
2017	1	26	11	55	44.039	1
2017	1	26	11	55	44.047	1
2017	1	26	11	55	44.055	1
2017	1	26	11	55	44.064	1
2017	1	26	11	55	44.072	1
2017	1	26	11	55	44.081	1
2017	1	26	11	55	44.089	1
2017	1	26	11	55	44.098	1
2017	1	26	11	55	44.106	1
2017	1	26	11	55	44.117	1
2017	1	26	11	55	44.122	1
2017	1	26	11	55	44.134	1
2017	1	26	11	55	44.139	1
2017	1	26	11	55	44.15	1
2017	1	26	11	55	44.156	1
2017	1	26	11	55	44.167	1
2017	1	26	11	55	44.184	1
2017	1	26	11	55	44.184	1
2017	1	26	11	55	44.2	1
2017	1	26	11	55	44.201	1
2017	1	26	11	55	44.217	1
2017	1	26	11	55	44.217	1
2017	1	26	11	55	44.234	1
2017	1	26	11	55	44.234	1
2017	1	26	11	55	44.239	1
2017	1	26	11	55	44.247	1
2017	1	26	11	55	44.255	1
2017	1	26	11	55	44.265	1
2017	1	26	11	55	44.272	1
2017	1	26	11	55	44.28	1
2017	1	26	11	55	44.289	1
2017	1	26	11	55	44.297	1
2017	1	26	11	55	44.306	1
2017	1	26	11	55	44.314	1
2017	1	26	11	55	44.323	1
2017	1	26	11	55	44.331	1
2017	1	26	11	55	44.339	1
2017	1	26	11	55	44.347	1
2017	1	26	11	55	44.356	1
2017	1	26	11	55	44.364	1
2017	1	26	11	55	44.372	1
2017	1	26	11	55	44.384	1
2017	1	26	11	55	44.389	1
2017	1	26	11	55	44.4	1
2017	1	26	11	55	44.405	1
2017	1	26	11	55	44.417	1
2017	1	26	11	55	44.422	1
2017	1	26	11	55	44.434	1
2017	1	26	11	55	44.45	1
2017	1	26	11	55	44.451	1
2017	1	26	11	55	44.467	1
2017	1	26	11	55	44.467	1
2017	1	26	11	55	44.483	1
2017	1	26	11	55	44.483	1
2017	1	26	11	55	44.5	1
2017	1	26	11	55	44.501	1
2017	1	26	11	55	44.506	1
2017	1	26	11	55	44.517	1
2017	1	26	11	55	44.523	1
2017	1	26	11	55	44.534	1
2017	1	26	11	55	44.538	1
2017	1	26	11	55	44.547	1
2017	1	26	11	55	44.556	1
2017	1	26	11	55	44.564	1
2017	1	26	11	55	44.572	1
2017	1	26	11	55	44.58	1
2017	1	26	11	55	44.589	1
2017	1	26	11	55	44.597	1
2017	1	26	11	55	44.606	1
2017	1	26	11	55	44.617	1
2017	1	26	11	55	44.622	1
2017	1	26	11	55	44.634	1
2017	1	26	11	55	44.639	1
2017	1	26	11	55	44.651	1
2017	1	26	11	55	44.655	1
2017	1	26	11	55	44.667	1
2017	1	26	11	55	44.684	1
2017	1	26	11	55	44.684	1
2017	1	26	11	55	44.7	1
2017	1	26	11	55	44.701	1
