year	month	day	hour	minute	second	valid_flag
2017	1	26	11	25	19.256	1
2017	1	26	11	25	19.265	1
2017	1	26	11	25	19.273	1
2017	1	26	11	25	19.281	1
2017	1	26	11	25	19.29	1
2017	1	26	11	25	19.298	1
2017	1	26	11	25	19.307	1
2017	1	26	11	25	19.315	1
2017	1	26	11	25	19.323	1
2017	1	26	11	25	19.34	1
2017	1	26	11	25	19.341	1
2017	1	26	11	25	19.357	1
2017	1	26	11	25	19.357	1
2017	1	26	11	25	19.373	1
2017	1	26	11	25	19.374	1
2017	1	26	11	25	19.39	1
2017	1	26	11	25	19.39	1
2017	1	26	11	25	19.398	1
2017	1	26	11	25	19.407	1
2017	1	26	11	25	19.415	1
2017	1	26	11	25	19.423	1
2017	1	26	11	25	19.431	1
2017	1	26	11	25	19.44	1
2017	1	26	11	25	19.448	1
2017	1	26	11	25	19.456	1
2017	1	26	11	25	19.465	1
2017	1	26	11	25	19.473	1
2017	1	26	11	25	19.481	1
2017	1	26	11	25	19.491	1
2017	1	26	11	25	19.498	1
2017	1	26	11	25	19.507	1
2017	1	26	11	25	19.515	1
2017	1	26	11	25	19.523	1
2017	1	26	11	25	19.532	1
2017	1	26	11	25	19.54	1
2017	1	26	11	25	19.548	1
2017	1	26	11	25	19.557	1
2017	1	26	11	25	19.573	1
2017	1	26	11	25	19.573	1
2017	1	26	11	25	19.59	1
2017	1	26	11	25	19.59	1
2017	1	26	11	25	19.607	1
2017	1	26	11	25	19.607	1
2017	1	26	11	25	19.623	1
2017	1	26	11	25	19.623	1
2017	1	26	11	25	19.631	1
2017	1	26	11	25	19.64	1
2017	1	26	11	25	19.648	1
2017	1	26	11	25	19.656	1
2017	1	26	11	25	19.665	1
2017	1	26	11	25	19.673	1
2017	1	26	11	25	19.682	1
2017	1	26	11	25	19.69	1
2017	1	26	11	25	19.698	1
2017	1	26	11	25	19.706	1
2017	1	26	11	25	19.715	1
2017	1	26	11	25	19.723	1
2017	1	26	11	25	19.731	1
2017	1	26	11	25	19.74	1
2017	1	26	11	25	19.748	1
2017	1	26	11	25	19.757	1
2017	1	26	11	25	19.765	1
2017	1	26	11	25	19.773	1
2017	1	26	11	25	19.781	1
2017	1	26	11	25	19.79	1
2017	1	26	11	25	19.807	1
2017	1	26	11	25	19.807	1
2017	1	26	11	25	19.823	1
2017	1	26	11	25	19.823	1
2017	1	26	11	25	19.84	1
2017	1	26	11	25	19.84	1
2017	1	26	11	25	19.857	1
2017	1	26	11	25	19.858	1
2017	1	26	11	25	19.865	1
2017	1	26	11	25	19.874	1
2017	1	26	11	25	19.89	1
2017	1	26	11	25	19.89	1
2017	1	26	11	25	19.907	1
2017	1	26	11	25	19.907	1
2017	1	26	11	25	19.923	1
2017	1	26	11	25	19.924	1
2017	1	26	11	25	19.94	1
2017	1	26	11	25	19.94	1
2017	1	26	11	25	19.948	1
2017	1	26	11	25	19.957	1
2017	1	26	11	25	19.965	1
2017	1	26	11	25	19.973	1
2017	1	26	11	25	19.981	1
2017	1	26	11	25	19.99	1
2017	1	26	11	25	19.998	1
2017	1	26	11	25	20.007	1
2017	1	26	11	25	20.024	1
2017	1	26	11	25	20.024	1
2017	1	26	11	25	20.04	1
2017	1	26	11	25	20.04	1
2017	1	26	11	25	20.048	1
2017	1	26	11	25	20.057	1
2017	1	26	11	25	20.073	1
2017	1	26	11	25	20.073	1
2017	1	26	11	25	20.09	1
2017	1	26	11	25	20.09	1
2017	1	26	11	25	20.107	1
2017	1	26	11	25	20.107	1
2017	1	26	11	25	20.124	1
2017	1	26	11	25	20.124	1
2017	1	26	11	25	20.131	1
2017	1	26	11	25	20.14	1
2017	1	26	11	25	20.149	1
2017	1	26	11	25	20.156	1
2017	1	26	11	25	20.165	1
2017	1	26	11	25	20.174	1
2017	1	26	11	25	20.181	1
2017	1	26	11	25	20.19	1
2017	1	26	11	25	20.198	1
2017	1	26	11	25	20.207	1
2017	1	26	11	25	20.215	1
2017	1	26	11	25	20.223	1
2017	1	26	11	25	20.231	1
2017	1	26	11	25	20.24	1
2017	1	26	11	25	20.257	1
2017	1	26	11	25	20.257	1
2017	1	26	11	25	20.265	1
2017	1	26	11	25	20.274	1
2017	1	26	11	25	20.282	1
2017	1	26	11	25	20.29	1
2017	1	26	11	25	20.298	1
2017	1	26	11	25	20.307	1
2017	1	26	11	25	20.314	1
2017	1	26	11	25	20.323	1
2017	1	26	11	25	20.34	1
2017	1	26	11	25	20.34	1
2017	1	26	11	25	20.357	1
2017	1	26	11	25	20.358	1
2017	1	26	11	25	20.373	1
2017	1	26	11	25	20.374	1
2017	1	26	11	25	20.39	1
2017	1	26	11	25	20.39	1
2017	1	26	11	25	20.398	1
2017	1	26	11	25	20.408	1
2017	1	26	11	25	20.415	1
2017	1	26	11	25	20.423	1
2017	1	26	11	25	20.431	1
2017	1	26	11	25	20.44	1
2017	1	26	11	25	20.448	1
2017	1	26	11	25	20.456	1
2017	1	26	11	25	20.465	1
2017	1	26	11	25	20.473	1
2017	1	26	11	25	20.481	1
2017	1	26	11	25	20.49	1
2017	1	26	11	25	20.498	1
2017	1	26	11	25	20.506	1
2017	1	26	11	25	20.515	1
2017	1	26	11	25	20.523	1
2017	1	26	11	25	20.532	1
2017	1	26	11	25	20.54	1
2017	1	26	11	25	20.548	1
2017	1	26	11	25	20.557	1
2017	1	26	11	25	20.573	1
2017	1	26	11	25	20.574	1
2017	1	26	11	25	20.59	1
2017	1	26	11	25	20.59	1
2017	1	26	11	25	20.607	1
2017	1	26	11	25	20.607	1
2017	1	26	11	25	20.624	1
2017	1	26	11	25	20.624	1
2017	1	26	11	25	20.64	1
2017	1	26	11	25	20.64	1
2017	1	26	11	25	20.648	1
2017	1	26	11	25	20.657	1
2017	1	26	11	25	20.665	1
2017	1	26	11	25	20.673	1
2017	1	26	11	25	20.683	1
2017	1	26	11	25	20.689	1
2017	1	26	11	25	20.698	1
2017	1	26	11	25	20.706	1
2017	1	26	11	25	20.715	1
2017	1	26	11	25	20.723	1
2017	1	26	11	25	20.731	1
2017	1	26	11	25	20.739	1
2017	1	26	11	25	20.748	1
2017	1	26	11	25	20.757	1
2017	1	26	11	25	20.765	1
2017	1	26	11	25	20.774	1
2017	1	26	11	25	20.781	1
2017	1	26	11	25	20.79	1
2017	1	26	11	25	20.798	1
2017	1	26	11	25	20.807	1
2017	1	26	11	25	20.823	1
2017	1	26	11	25	20.823	1
2017	1	26	11	25	20.84	1
2017	1	26	11	25	20.84	1
2017	1	26	11	25	20.857	1
2017	1	26	11	25	20.857	1
2017	1	26	11	25	20.873	1
2017	1	26	11	25	20.874	1
2017	1	26	11	25	20.881	1
2017	1	26	11	25	20.889	1
2017	1	26	11	25	20.907	1
2017	1	26	11	25	20.907	1
2017	1	26	11	25	20.923	1
2017	1	26	11	25	20.923	1
2017	1	26	11	25	20.94	1
2017	1	26	11	25	20.941	1
2017	1	26	11	25	20.957	1
2017	1	26	11	25	20.957	1
2017	1	26	11	25	20.973	1
2017	1	26	11	25	20.973	1
2017	1	26	11	25	20.981	1
2017	1	26	11	25	20.989	1
2017	1	26	11	25	20.998	1
2017	1	26	11	25	21.007	1
2017	1	26	11	25	21.014	1
2017	1	26	11	25	21.023	1
2017	1	26	11	25	21.031	1
2017	1	26	11	25	21.04	1
2017	1	26	11	25	21.056	1
2017	1	26	11	25	21.057	1
2017	1	26	11	25	21.073	1
2017	1	26	11	25	21.073	1
2017	1	26	11	25	21.081	1
2017	1	26	11	25	21.089	1
2017	1	26	11	25	21.098	1
2017	1	26	11	25	21.107	1
2017	1	26	11	25	21.115	1
2017	1	26	11	25	21.123	1
2017	1	26	11	25	21.132	1
2017	1	26	11	25	21.14	1
2017	1	26	11	25	21.157	1
2017	1	26	11	25	21.157	1
2017	1	26	11	25	21.174	1
2017	1	26	11	25	21.174	1
2017	1	26	11	25	21.19	1
2017	1	26	11	25	21.19	1
2017	1	26	11	25	21.206	1
2017	1	26	11	25	21.207	1
2017	1	26	11	25	21.215	1
2017	1	26	11	25	21.223	1
2017	1	26	11	25	21.231	1
2017	1	26	11	25	21.24	1
2017	1	26	11	25	21.248	1
2017	1	26	11	25	21.257	1
2017	1	26	11	25	21.278	1
2017	1	26	11	25	21.278	1
2017	1	26	11	25	21.281	1
2017	1	26	11	25	21.289	1
2017	1	26	11	25	21.298	1
2017	1	26	11	25	21.307	1
2017	1	26	11	25	21.315	1
2017	1	26	11	25	21.324	1
2017	1	26	11	25	21.331	1
2017	1	26	11	25	21.34	1
2017	1	26	11	25	21.348	1
2017	1	26	11	25	21.357	1
2017	1	26	11	25	21.374	1
2017	1	26	11	25	21.374	1
2017	1	26	11	25	21.39	1
2017	1	26	11	25	21.391	1
2017	1	26	11	25	21.407	1
2017	1	26	11	25	21.407	1
2017	1	26	11	25	21.423	1
2017	1	26	11	25	21.423	1
2017	1	26	11	25	21.431	1
2017	1	26	11	25	21.44	1
2017	1	26	11	25	21.448	1
2017	1	26	11	25	21.457	1
2017	1	26	11	25	21.465	1
2017	1	26	11	25	21.474	1
2017	1	26	11	25	21.481	1
2017	1	26	11	25	21.49	1
2017	1	26	11	25	21.498	1
2017	1	26	11	25	21.506	1
2017	1	26	11	25	21.515	1
2017	1	26	11	25	21.523	1
2017	1	26	11	25	21.531	1
2017	1	26	11	25	21.54	1
2017	1	26	11	25	21.548	1
2017	1	26	11	25	21.562	1
2017	1	26	11	25	21.565	1
2017	1	26	11	25	21.573	1
2017	1	26	11	25	21.581	1
2017	1	26	11	25	21.59	1
2017	1	26	11	25	21.607	1
2017	1	26	11	25	21.607	1
2017	1	26	11	25	21.624	1
2017	1	26	11	25	21.624	1
2017	1	26	11	25	21.64	1
2017	1	26	11	25	21.64	1
2017	1	26	11	25	21.657	1
2017	1	26	11	25	21.657	1
2017	1	26	11	25	21.665	1
2017	1	26	11	25	21.673	1
2017	1	26	11	25	21.681	1
2017	1	26	11	25	21.69	1
2017	1	26	11	25	21.698	1
2017	1	26	11	25	21.707	1
2017	1	26	11	25	21.715	1
2017	1	26	11	25	21.723	1
2017	1	26	11	25	21.732	1
2017	1	26	11	25	21.74	1
2017	1	26	11	25	21.753	1
2017	1	26	11	25	21.758	1
2017	1	26	11	25	21.765	1
2017	1	26	11	25	21.773	1
2017	1	26	11	25	21.781	1
2017	1	26	11	25	21.79	1
2017	1	26	11	25	21.806	1
2017	1	26	11	25	21.807	1
2017	1	26	11	25	21.823	1
2017	1	26	11	25	21.824	1
2017	1	26	11	25	21.84	1
2017	1	26	11	25	21.84	1
2017	1	26	11	25	21.857	1
2017	1	26	11	25	21.857	1
2017	1	26	11	25	21.873	1
2017	1	26	11	25	21.874	1
2017	1	26	11	25	21.881	1
2017	1	26	11	25	21.89	1
2017	1	26	11	25	21.899	1
2017	1	26	11	25	21.907	1
2017	1	26	11	25	21.915	1
2017	1	26	11	25	21.923	1
2017	1	26	11	25	21.931	1
2017	1	26	11	25	21.94	1
2017	1	26	11	25	21.948	1
2017	1	26	11	25	21.956	1
2017	1	26	11	25	21.965	1
2017	1	26	11	25	21.973	1
2017	1	26	11	25	21.981	1
2017	1	26	11	25	21.99	1
2017	1	26	11	25	21.998	1
2017	1	26	11	25	22.007	1
2017	1	26	11	25	22.014	1
2017	1	26	11	25	22.023	1
2017	1	26	11	25	22.04	1
2017	1	26	11	25	22.04	1
2017	1	26	11	25	22.057	1
2017	1	26	11	25	22.057	1
2017	1	26	11	25	22.073	1
2017	1	26	11	25	22.074	1
2017	1	26	11	25	22.081	1
2017	1	26	11	25	22.091	1
2017	1	26	11	25	22.098	1
2017	1	26	11	25	22.107	1
2017	1	26	11	25	22.114	1
2017	1	26	11	25	22.123	1
2017	1	26	11	25	22.14	1
2017	1	26	11	25	22.14	1
2017	1	26	11	25	22.157	1
2017	1	26	11	25	22.157	1
2017	1	26	11	25	22.173	1
2017	1	26	11	25	22.174	1
2017	1	26	11	25	22.19	1
2017	1	26	11	25	22.19	1
2017	1	26	11	25	22.198	1
2017	1	26	11	25	22.206	1
2017	1	26	11	25	22.214	1
2017	1	26	11	25	22.223	1
2017	1	26	11	25	22.231	1
2017	1	26	11	25	22.241	1
2017	1	26	11	25	22.248	1
2017	1	26	11	25	22.257	1
2017	1	26	11	25	22.273	1
2017	1	26	11	25	22.273	1
2017	1	26	11	25	22.29	1
2017	1	26	11	25	22.29	1
2017	1	26	11	25	22.298	1
2017	1	26	11	25	22.307	1
2017	1	26	11	25	22.315	1
2017	1	26	11	25	22.323	1
2017	1	26	11	25	22.332	1
2017	1	26	11	25	22.34	1
2017	1	26	11	25	22.348	1
2017	1	26	11	25	22.356	1
2017	1	26	11	25	22.373	1
2017	1	26	11	25	22.373	1
2017	1	26	11	25	22.39	1
2017	1	26	11	25	22.39	1
2017	1	26	11	25	22.407	1
2017	1	26	11	25	22.407	1
2017	1	26	11	25	22.423	1
2017	1	26	11	25	22.423	1
2017	1	26	11	25	22.431	1
2017	1	26	11	25	22.44	1
2017	1	26	11	25	22.448	1
2017	1	26	11	25	22.457	1
2017	1	26	11	25	22.465	1
2017	1	26	11	25	22.473	1
2017	1	26	11	25	22.481	1
2017	1	26	11	25	22.49	1
2017	1	26	11	25	22.498	1
2017	1	26	11	25	22.507	1
2017	1	26	11	25	22.515	1
2017	1	26	11	25	22.523	1
2017	1	26	11	25	22.531	1
2017	1	26	11	25	22.541	1
2017	1	26	11	25	22.548	1
2017	1	26	11	25	22.557	1
2017	1	26	11	25	22.565	1
2017	1	26	11	25	22.573	1
2017	1	26	11	25	22.581	1
2017	1	26	11	25	22.59	1
2017	1	26	11	25	22.598	1
2017	1	26	11	25	22.606	1
2017	1	26	11	25	22.623	1
2017	1	26	11	25	22.624	1
2017	1	26	11	25	22.64	1
2017	1	26	11	25	22.64	1
2017	1	26	11	25	22.657	1
2017	1	26	11	25	22.657	1
2017	1	26	11	25	22.673	1
2017	1	26	11	25	22.674	1
2017	1	26	11	25	22.681	1
2017	1	26	11	25	22.69	1
2017	1	26	11	25	22.698	1
2017	1	26	11	25	22.706	1
2017	1	26	11	25	22.715	1
2017	1	26	11	25	22.723	1
2017	1	26	11	25	22.731	1
2017	1	26	11	25	22.74	1
2017	1	26	11	25	22.748	1
2017	1	26	11	25	22.756	1
2017	1	26	11	25	22.764	1
2017	1	26	11	25	22.773	1
2017	1	26	11	25	22.781	1
2017	1	26	11	25	22.79	1
2017	1	26	11	25	22.798	1
2017	1	26	11	25	22.807	1
2017	1	26	11	25	22.815	1
2017	1	26	11	25	22.824	1
2017	1	26	11	25	22.84	1
2017	1	26	11	25	22.841	1
2017	1	26	11	25	22.857	1
2017	1	26	11	25	22.857	1
2017	1	26	11	25	22.872	1
2017	1	26	11	25	22.873	1
2017	1	26	11	25	22.89	1
2017	1	26	11	25	22.89	1
2017	1	26	11	25	22.898	1
2017	1	26	11	25	22.907	1
2017	1	26	11	25	22.916	1
2017	1	26	11	25	22.923	1
2017	1	26	11	25	22.932	1
2017	1	26	11	25	22.94	1
2017	1	26	11	25	22.948	1
2017	1	26	11	25	22.956	1
2017	1	26	11	25	22.965	1
2017	1	26	11	25	22.973	1
2017	1	26	11	25	22.981	1
2017	1	26	11	25	22.991	1
2017	1	26	11	25	22.998	1
2017	1	26	11	25	23.007	1
2017	1	26	11	25	23.015	1
2017	1	26	11	25	23.023	1
2017	1	26	11	25	23.031	1
2017	1	26	11	25	23.04	1
2017	1	26	11	25	23.048	1
2017	1	26	11	25	23.057	1
2017	1	26	11	25	23.074	1
2017	1	26	11	25	23.074	1
2017	1	26	11	25	23.09	1
2017	1	26	11	25	23.09	1
2017	1	26	11	25	23.107	1
2017	1	26	11	25	23.107	1
2017	1	26	11	25	23.123	1
2017	1	26	11	25	23.123	1
2017	1	26	11	25	23.13	1
2017	1	26	11	25	23.139	1
2017	1	26	11	25	23.148	1
2017	1	26	11	25	23.157	1
2017	1	26	11	25	23.165	1
2017	1	26	11	25	23.173	1
2017	1	26	11	25	23.182	1
2017	1	26	11	25	23.19	1
2017	1	26	11	25	23.199	1
2017	1	26	11	25	23.206	1
2017	1	26	11	25	23.215	1
2017	1	26	11	25	23.223	1
2017	1	26	11	25	23.231	1
2017	1	26	11	25	23.241	1
2017	1	26	11	25	23.248	1
2017	1	26	11	25	23.273	1
2017	1	26	11	25	23.274	1
2017	1	26	11	25	23.274	1
2017	1	26	11	25	23.281	1
2017	1	26	11	25	23.291	1
2017	1	26	11	25	23.298	1
2017	1	26	11	25	23.308	1
2017	1	26	11	25	23.323	1
2017	1	26	11	25	23.323	1
2017	1	26	11	25	23.339	1
2017	1	26	11	25	23.342	1
2017	1	26	11	25	23.356	1
2017	1	26	11	25	23.358	1
2017	1	26	11	25	23.365	1
2017	1	26	11	25	23.374	1
2017	1	26	11	25	23.381	1
2017	1	26	11	25	23.391	1
2017	1	26	11	25	23.406	1
2017	1	26	11	25	23.407	1
2017	1	26	11	25	23.423	1
2017	1	26	11	25	23.423	1
2017	1	26	11	25	23.439	1
2017	1	26	11	25	23.441	1
2017	1	26	11	25	23.456	1
2017	1	26	11	25	23.457	1
2017	1	26	11	25	23.473	1
2017	1	26	11	25	23.473	1
2017	1	26	11	25	23.489	1
2017	1	26	11	25	23.489	1
2017	1	26	11	25	23.498	1
2017	1	26	11	25	23.508	1
2017	1	26	11	25	23.523	1
2017	1	26	11	25	23.525	1
2017	1	26	11	25	23.539	1
2017	1	26	11	25	23.539	1
2017	1	26	11	25	23.548	1
2017	1	26	11	25	23.556	1
2017	1	26	11	25	23.564	1
2017	1	26	11	25	23.574	1
2017	1	26	11	25	23.581	1
2017	1	26	11	25	23.589	1
2017	1	26	11	25	23.598	1
2017	1	26	11	25	23.607	1
2017	1	26	11	25	23.615	1
2017	1	26	11	25	23.623	1
2017	1	26	11	25	23.631	1
2017	1	26	11	25	23.64	1
2017	1	26	11	25	23.656	1
2017	1	26	11	25	23.657	1
2017	1	26	11	25	23.674	1
2017	1	26	11	25	23.674	1
2017	1	26	11	25	23.69	1
2017	1	26	11	25	23.69	1
2017	1	26	11	25	23.707	1
2017	1	26	11	25	23.707	1
2017	1	26	11	25	23.715	1
2017	1	26	11	25	23.723	1
2017	1	26	11	25	23.731	1
2017	1	26	11	25	23.74	1
2017	1	26	11	25	23.757	1
2017	1	26	11	25	23.757	1
2017	1	26	11	25	23.765	1
2017	1	26	11	25	23.773	1
2017	1	26	11	25	23.782	1
2017	1	26	11	25	23.79	1
2017	1	26	11	25	23.798	1
2017	1	26	11	25	23.806	1
2017	1	26	11	25	23.815	1
2017	1	26	11	25	23.823	1
2017	1	26	11	25	23.831	1
2017	1	26	11	25	23.84	1
2017	1	26	11	25	23.848	1
2017	1	26	11	25	23.856	1
2017	1	26	11	25	23.865	1
2017	1	26	11	25	23.874	1
2017	1	26	11	25	23.889	1
2017	1	26	11	25	23.889	1
2017	1	26	11	25	23.907	1
2017	1	26	11	25	23.907	1
2017	1	26	11	25	23.923	1
2017	1	26	11	25	23.923	1
2017	1	26	11	25	23.931	1
2017	1	26	11	25	23.94	1
2017	1	26	11	25	23.948	1
2017	1	26	11	25	23.957	1
2017	1	26	11	25	23.964	1
2017	1	26	11	25	23.973	1
2017	1	26	11	25	23.981	1
2017	1	26	11	25	23.99	1
2017	1	26	11	25	24.006	1
2017	1	26	11	25	24.007	1
2017	1	26	11	25	24.014	1
2017	1	26	11	25	24.023	1
2017	1	26	11	25	24.031	1
2017	1	26	11	25	24.039	1
2017	1	26	11	25	24.048	1
2017	1	26	11	25	24.058	1
2017	1	26	11	25	24.065	1
2017	1	26	11	25	24.073	1
2017	1	26	11	25	24.081	1
2017	1	26	11	25	24.09	1
2017	1	26	11	25	24.098	1
2017	1	26	11	25	24.107	1
2017	1	26	11	25	24.124	1
2017	1	26	11	25	24.124	1
2017	1	26	11	25	24.14	1
2017	1	26	11	25	24.14	1
2017	1	26	11	25	24.157	1
2017	1	26	11	25	24.157	1
2017	1	26	11	25	24.165	1
2017	1	26	11	25	24.173	1
2017	1	26	11	25	24.181	1
2017	1	26	11	25	24.19	1
2017	1	26	11	25	24.198	1
2017	1	26	11	25	24.207	1
2017	1	26	11	25	24.215	1
2017	1	26	11	25	24.223	1
2017	1	26	11	25	24.231	1
2017	1	26	11	25	24.239	1
2017	1	26	11	25	24.248	1
2017	1	26	11	25	24.256	1
2017	1	26	11	25	24.265	1
2017	1	26	11	25	24.275	1
2017	1	26	11	25	24.282	1
2017	1	26	11	25	24.29	1
2017	1	26	11	25	24.298	1
2017	1	26	11	25	24.307	1
2017	1	26	11	25	24.315	1
2017	1	26	11	25	24.323	1
2017	1	26	11	25	24.34	1
2017	1	26	11	25	24.34	1
2017	1	26	11	25	24.357	1
2017	1	26	11	25	24.357	1
2017	1	26	11	25	24.374	1
2017	1	26	11	25	24.374	1
2017	1	26	11	25	24.39	1
2017	1	26	11	25	24.39	1
2017	1	26	11	25	24.398	1
2017	1	26	11	25	24.407	1
2017	1	26	11	25	24.415	1
2017	1	26	11	25	24.423	1
2017	1	26	11	25	24.431	1
2017	1	26	11	25	24.44	1
2017	1	26	11	25	24.449	1
2017	1	26	11	25	24.456	1
2017	1	26	11	25	24.467	1
2017	1	26	11	25	24.473	1
2017	1	26	11	25	24.481	1
2017	1	26	11	25	24.49	1
2017	1	26	11	25	24.498	1
2017	1	26	11	25	24.506	1
2017	1	26	11	25	24.515	1
2017	1	26	11	25	24.523	1
2017	1	26	11	25	24.531	1
2017	1	26	11	25	24.541	1
2017	1	26	11	25	24.557	1
2017	1	26	11	25	24.558	1
2017	1	26	11	25	24.573	1
2017	1	26	11	25	24.574	1
2017	1	26	11	25	24.59	1
2017	1	26	11	25	24.59	1
2017	1	26	11	25	24.607	1
2017	1	26	11	25	24.607	1
2017	1	26	11	25	24.624	1
2017	1	26	11	25	24.624	1
2017	1	26	11	25	24.631	1
2017	1	26	11	25	24.64	1
2017	1	26	11	25	24.648	1
2017	1	26	11	25	24.656	1
2017	1	26	11	25	24.664	1
2017	1	26	11	25	24.673	1
2017	1	26	11	25	24.683	1
2017	1	26	11	25	24.689	1
2017	1	26	11	25	24.699	1
2017	1	26	11	25	24.706	1
2017	1	26	11	25	24.715	1
2017	1	26	11	25	24.723	1
2017	1	26	11	25	24.731	1
2017	1	26	11	25	24.74	1
2017	1	26	11	25	24.747	1
2017	1	26	11	25	24.756	1
2017	1	26	11	25	24.764	1
2017	1	26	11	25	24.773	1
2017	1	26	11	25	24.782	1
2017	1	26	11	25	24.79	1
2017	1	26	11	25	24.807	1
2017	1	26	11	25	24.807	1
2017	1	26	11	25	24.823	1
2017	1	26	11	25	24.824	1
2017	1	26	11	25	24.84	1
2017	1	26	11	25	24.84	1
2017	1	26	11	25	24.857	1
2017	1	26	11	25	24.857	1
2017	1	26	11	25	24.865	1
2017	1	26	11	25	24.874	1
2017	1	26	11	25	24.881	1
2017	1	26	11	25	24.891	1
2017	1	26	11	25	24.898	1
2017	1	26	11	25	24.907	1
2017	1	26	11	25	24.923	1
2017	1	26	11	25	24.923	1
2017	1	26	11	25	24.94	1
2017	1	26	11	25	24.94	1
2017	1	26	11	25	24.957	1
2017	1	26	11	25	24.957	1
2017	1	26	11	25	24.965	1
2017	1	26	11	25	24.974	1
2017	1	26	11	25	24.982	1
2017	1	26	11	25	24.99	1
2017	1	26	11	25	24.998	1
2017	1	26	11	25	25.006	1
2017	1	26	11	25	25.015	1
2017	1	26	11	25	25.023	1
2017	1	26	11	25	25.04	1
2017	1	26	11	25	25.04	1
2017	1	26	11	25	25.057	1
2017	1	26	11	25	25.057	1
2017	1	26	11	25	25.072	1
2017	1	26	11	25	25.074	1
2017	1	26	11	25	25.081	1
2017	1	26	11	25	25.091	1
2017	1	26	11	25	25.098	1
2017	1	26	11	25	25.106	1
2017	1	26	11	25	25.114	1
2017	1	26	11	25	25.123	1
2017	1	26	11	25	25.131	1
2017	1	26	11	25	25.14	1
2017	1	26	11	25	25.157	1
2017	1	26	11	25	25.157	1
2017	1	26	11	25	25.174	1
2017	1	26	11	25	25.174	1
2017	1	26	11	25	25.19	1
2017	1	26	11	25	25.19	1
2017	1	26	11	25	25.198	1
2017	1	26	11	25	25.207	1
2017	1	26	11	25	25.215	1
2017	1	26	11	25	25.223	1
2017	1	26	11	25	25.231	1
2017	1	26	11	25	25.24	1
2017	1	26	11	25	25.248	1
2017	1	26	11	25	25.256	1
2017	1	26	11	25	25.273	1
2017	1	26	11	25	25.273	1
2017	1	26	11	25	25.29	1
2017	1	26	11	25	25.29	1
2017	1	26	11	25	25.298	1
2017	1	26	11	25	25.307	1
2017	1	26	11	25	25.315	1
2017	1	26	11	25	25.325	1
2017	1	26	11	25	25.331	1
2017	1	26	11	25	25.34	1
2017	1	26	11	25	25.348	1
2017	1	26	11	25	25.357	1
2017	1	26	11	25	25.373	1
2017	1	26	11	25	25.373	1
2017	1	26	11	25	25.39	1
2017	1	26	11	25	25.39	1
2017	1	26	11	25	25.407	1
2017	1	26	11	25	25.407	1
2017	1	26	11	25	25.423	1
2017	1	26	11	25	25.423	1
2017	1	26	11	25	25.431	1
2017	1	26	11	25	25.44	1
2017	1	26	11	25	25.447	1
2017	1	26	11	25	25.456	1
2017	1	26	11	25	25.464	1
